# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2020-01-01T00:00:00.0
# Date end (ISO 8601): 2021-02-01T00:00:00.0
# Latitude (positive North, ISO 19115): 46.8000
# Longitude (positive East, ISO 19115): 9.8300
# Altitude (m): 1610.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 0 day 1 h 0 min 0 s
# noValue: nan
# File generated on: 2026-09-04
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2020-04-02T08:00:00.0/2020-04-02T09:00:00.0;761.2625;621.8314;529.6373;92.1940;947.6548;621.8314;529.6373;92.1940;947.6548;1.0000
2020-04-02T09:00:00.0/2020-04-02T10:00:00.0;903.9146;754.6512;654.3680;100.2832;986.8307;754.6512;654.3680;100.2832;986.8307;1.0000
2020-04-02T10:00:00.0/2020-04-02T11:00:00.0;991.0354;835.0888;729.0170;106.0718;1002.9684;639.6348;304.8022;334.8325;424.5998;1.0000
2020-04-02T11:00:00.0/2020-04-02T12:00:00.0;1016.7080;857.6387;748.7378;108.9009;1004.1023;637.6592;218.3731;419.2861;292.7020;1.0000
2020-04-02T12:00:00.0/2020-04-02T13:00:00.0;979.2064;820.0204;710.2397;109.7807;988.7821;556.8126;135.7711;421.0415;189.5874;1.0000
2020-04-02T13:00:00.0/2020-04-02T14:00:00.0;881.1130;725.1470;617.1483;107.9988;954.4156;478.1426;100.0212;378.1214;154.6168;1.0000
2020-04-02T14:00:00.0/2020-04-02T15:00:00.0;729.1418;581.0034;479.4566;101.5467;894.9523;512.6364;339.9265;172.7098;653.4116;1.0000
2020-04-02T15:00:00.0/2020-04-02T16:00:00.0;533.6799;400.8052;313.6307;87.1745;797.0334;400.8052;313.6307;87.1745;797.0334;1.0000
2020-04-02T16:00:00.0/2020-04-02T17:00:00.0;308.0781;203.1386;141.2690;61.8696;607.5324;203.1386;141.2690;61.8696;607.5324;1.0000
2020-04-02T17:00:00.0/2020-04-02T18:00:00.0;73.6120;34.6810;16.6982;17.9829;176.5864;34.6810;16.6982;17.9829;176.5864;0.7667
2020-04-02T18:00:00.0/2020-04-02T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-04-02T19:00:00.0/2020-04-02T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-04-02T20:00:00.0/2020-04-02T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-04-02T21:00:00.0/2020-04-02T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-04-02T22:00:00.0/2020-04-02T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-04-02T23:00:00.0/2020-04-03T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-04-03T00:00:00.0/2020-04-03T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-04-03T01:00:00.0/2020-04-03T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-04-03T02:00:00.0/2020-04-03T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-04-03T03:00:00.0/2020-04-03T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-04-03T04:00:00.0/2020-04-03T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-04-03T05:00:00.0/2020-04-03T06:00:00.0;119.6318;66.9257;42.4107;24.5151;368.1032;17.5264;0.0021;17.5243;0.0119;0.7250
2020-04-03T06:00:00.0/2020-04-03T07:00:00.0;358.6905;257.2115;202.2452;54.9663;757.3694;165.8625;35.8009;130.0616;112.0384;1.0000
2020-04-03T07:00:00.0/2020-04-03T08:00:00.0;579.7728;454.4574;383.1865;71.2709;897.9311;449.4326;372.6347;76.7979;868.4196;1.0000
2020-04-03T08:00:00.0/2020-04-03T09:00:00.0;767.8282;626.9877;545.3012;81.6865;966.9277;626.9877;545.3012;81.6865;966.9277;1.0000
2020-04-03T09:00:00.0/2020-04-03T10:00:00.0;910.0558;758.6744;669.9138;88.7607;1002.8908;755.3602;664.0318;91.3284;994.5527;1.0000
2020-04-03T10:00:00.0/2020-04-03T11:00:00.0;996.7802;839.0069;745.6041;93.4027;1019.2863;743.1827;575.3319;167.8508;782.1942;1.0000
2020-04-03T11:00:00.0/2020-04-03T12:00:00.0;1022.1114;861.9600;766.4884;95.4716;1021.8850;811.8556;651.1145;160.7411;867.3356;1.0000
2020-04-03T12:00:00.0/2020-04-03T13:00:00.0;984.3470;825.7905;731.1052;94.6853;1011.9879;627.3201;284.1731;343.1470;396.2162;1.0000
2020-04-03T13:00:00.0/2020-04-03T14:00:00.0;886.0873;733.3306;642.4384;90.8923;987.5352;602.6299;346.6836;255.9463;546.3630;1.0000
2020-04-03T14:00:00.0/2020-04-03T15:00:00.0;734.0578;591.8574;507.9573;83.9002;941.6768;548.7277;412.5812;136.1465;767.7431;1.0000
2020-04-03T15:00:00.0/2020-04-03T16:00:00.0;538.6495;413.0694;340.7455;72.3239;858.2275;413.0694;340.7455;72.3239;858.2275;1.0000
2020-04-03T16:00:00.0/2020-04-03T17:00:00.0;313.2096;214.5440;161.3072;53.2368;685.7305;214.5440;161.3072;53.2368;685.7305;1.0000
2020-04-03T17:00:00.0/2020-04-03T18:00:00.0;77.8650;39.4131;22.2022;17.2108;232.5101;39.4131;22.2022;17.2108;232.5101;0.8750
2020-04-03T18:00:00.0/2020-04-03T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-04-03T19:00:00.0/2020-04-03T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-04-03T20:00:00.0/2020-04-03T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-04-03T21:00:00.0/2020-04-03T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-04-03T22:00:00.0/2020-04-03T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-04-03T23:00:00.0/2020-04-04T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-04-04T00:00:00.0/2020-04-04T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-04-04T01:00:00.0/2020-04-04T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-04-04T02:00:00.0/2020-04-04T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-04-04T03:00:00.0/2020-04-04T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-04-04T04:00:00.0/2020-04-04T05:00:00.0;0.0660;0.0160;0.0021;0.0139;0.0000;0.0160;0.0021;0.0139;0.0000;0.9917
2020-04-04T05:00:00.0/2020-04-04T06:00:00.0;127.3006;67.2729;37.3237;29.9492;307.1287;67.2729;37.3237;29.9492;307.1287;0.7167
2020-04-04T06:00:00.0/2020-04-04T07:00:00.0;366.0099;254.3354;185.2786;69.0568;678.0632;244.9346;168.5301;76.4045;613.3011;1.0000
2020-04-04T07:00:00.0/2020-04-04T08:00:00.0;586.6906;450.4736;358.0787;92.3950;828.3250;450.4736;358.0787;92.3950;828.3250;1.0000
2020-04-04T08:00:00.0/2020-04-04T09:00:00.0;774.3165;622.4074;513.9559;108.4515;903.0678;622.4074;513.9559;108.4515;903.0678;1.0000
2020-04-04T09:00:00.0/2020-04-04T10:00:00.0;916.1162;753.4421;633.5842;119.8578;941.6590;630.4169;343.2119;287.2050;518.1747;1.0000
2020-04-04T10:00:00.0/2020-04-04T11:00:00.0;1002.4434;832.7655;705.1502;127.6153;957.9891;623.7565;211.8763;411.8802;288.0738;1.0000
2020-04-04T11:00:00.0/2020-04-04T12:00:00.0;1027.4355;854.4171;722.6603;131.7568;957.9058;645.3412;223.1962;422.1451;295.7922;1.0000
2020-04-04T12:00:00.0/2020-04-04T13:00:00.0;989.4131;817.2847;686.7646;130.5201;945.1835;568.8867;143.9887;424.8981;198.0639;1.0000
2020-04-04T13:00:00.0/2020-04-04T14:00:00.0;890.9944;724.2791;600.5703;123.7088;917.4783;501.4340;127.9677;373.4663;196.5810;1.0000
2020-04-04T14:00:00.0/2020-04-04T15:00:00.0;738.9156;582.2429;469.8841;112.3587;864.5945;429.9771;151.4736;278.5035;281.8515;1.0000
2020-04-04T15:00:00.0/2020-04-04T16:00:00.0;543.5712;403.5169;308.6270;94.8899;769.0060;349.2438;201.4133;147.8305;522.4144;1.0000
2020-04-04T16:00:00.0/2020-04-04T17:00:00.0;318.3038;206.7303;139.3851;67.3452;579.6364;201.8018;129.1100;72.6918;517.9066;1.0000
2020-04-04T17:00:00.0/2020-04-04T18:00:00.0;82.1947;38.0683;17.5232;20.5451;175.3526;33.8045;8.1189;25.6856;96.8776;0.8667
2020-04-04T18:00:00.0/2020-04-04T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-04-04T19:00:00.0/2020-04-04T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-04-04T20:00:00.0/2020-04-04T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-04-04T21:00:00.0/2020-04-04T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-04-04T22:00:00.0/2020-04-04T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-04-04T23:00:00.0/2020-04-05T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-04-05T00:00:00.0/2020-04-05T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-04-05T01:00:00.0/2020-04-05T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-04-05T02:00:00.0/2020-04-05T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-04-05T03:00:00.0/2020-04-05T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-04-05T04:00:00.0/2020-04-05T05:00:00.0;0.3851;0.0966;0.0062;0.0904;0.0000;0.0966;0.0062;0.0904;0.0000;0.9750
2020-04-05T05:00:00.0/2020-04-05T06:00:00.0;134.9099;73.0109;41.2196;31.7913;330.2814;73.0109;41.2196;31.7913;330.2814;0.7167
2020-04-05T06:00:00.0/2020-04-05T07:00:00.0;373.2634;263.2337;193.7197;69.5141;695.3410;263.2337;193.7197;69.5141;695.3410;1.0000
2020-04-05T07:00:00.0/2020-04-05T08:00:00.0;593.5346;461.0929;370.2110;90.8818;846.0934;461.0929;370.2110;90.8818;846.0934;1.0000
2020-04-05T08:00:00.0/2020-04-05T09:00:00.0;780.7255;634.1932;529.5772;104.6160;922.3464;506.6399;295.6942;210.9457;537.1605;1.0000
2020-04-05T09:00:00.0/2020-04-05T10:00:00.0;922.0943;765.3999;651.2982;114.1017;961.1764;541.7729;183.3585;358.4143;267.2483;1.0000
2020-04-05T10:00:00.0/2020-04-05T11:00:00.0;1008.0242;843.9792;723.3951;120.5841;976.7747;633.1278;219.1519;413.9759;295.7815;1.0000
2020-04-05T11:00:00.0/2020-04-05T12:00:00.0;1032.6797;864.7328;741.0318;123.7010;976.7066;662.9402;244.6173;418.3230;322.3416;1.0000
2020-04-05T12:00:00.0/2020-04-05T13:00:00.0;994.4045;825.5139;701.2375;124.2764;959.6532;599.4011;181.2971;418.1040;248.3434;1.0000
2020-04-05T13:00:00.0/2020-04-05T14:00:00.0;895.8342;729.4650;607.6709;121.7941;922.6728;533.7833;171.6386;362.1447;260.8630;1.0000
2020-04-05T14:00:00.0/2020-04-05T15:00:00.0;743.7153;585.1326;470.8122;114.3205;860.0079;436.7238;157.9020;278.8217;287.7539;1.0000
2020-04-05T15:00:00.0/2020-04-05T16:00:00.0;548.4449;404.7344;305.5490;99.1854;753.7516;270.8820;57.9134;212.9687;136.7100;1.0000
2020-04-05T16:00:00.0/2020-04-05T17:00:00.0;323.3607;207.2193;135.5876;71.6317;553.7145;153.1498;46.1486;107.0012;231.1187;1.0000
2020-04-05T17:00:00.0/2020-04-05T18:00:00.0;86.6163;39.1675;16.7924;22.3751;162.2260;39.1675;16.7924;22.3751;162.2260;0.8583
2020-04-05T18:00:00.0/2020-04-05T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-04-05T19:00:00.0/2020-04-05T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-04-05T20:00:00.0/2020-04-05T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-04-05T21:00:00.0/2020-04-05T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-04-05T22:00:00.0/2020-04-05T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-04-05T23:00:00.0/2020-04-06T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-04-06T00:00:00.0/2020-04-06T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-04-06T01:00:00.0/2020-04-06T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-04-06T02:00:00.0/2020-04-06T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-04-06T03:00:00.0/2020-04-06T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-04-06T04:00:00.0/2020-04-06T05:00:00.0;0.9501;0.2560;0.0222;0.2337;0.0000;0.2560;0.0222;0.2337;0.0000;0.9583
2020-04-06T05:00:00.0/2020-04-06T06:00:00.0;142.4596;78.8261;46.0004;32.8257;359.8849;78.6071;45.6145;32.9926;357.8486;0.7167
2020-04-06T06:00:00.0/2020-04-06T07:00:00.0;380.4480;270.8076;203.0274;67.7802;715.4231;226.3348;118.8802;107.4546;423.9599;1.0000
2020-04-06T07:00:00.0/2020-04-06T08:00:00.0;600.3024;468.4843;381.6447;86.8396;862.0615;356.2325;149.6434;206.5891;347.0293;1.0000
2020-04-06T08:00:00.0/2020-04-06T09:00:00.0;787.0532;641.0101;542.4037;98.6065;936.5941;495.8505;230.4727;265.3778;402.6805;1.0000
2020-04-06T09:00:00.0/2020-04-06T10:00:00.0;927.9885;771.6846;665.2388;106.4458;974.9578;552.1949;168.0772;384.1177;245.2119;1.0000
2020-04-06T10:00:00.0/2020-04-06T11:00:00.0;1013.5212;849.9631;738.3836;111.5795;991.0311;584.6113;149.0623;435.5490;199.7723;1.0000
2020-04-06T11:00:00.0/2020-04-06T12:00:00.0;1037.8433;870.7649;757.1490;113.6158;992.4138;635.9172;198.9768;436.9404;260.8623;1.0000
2020-04-06T12:00:00.0/2020-04-06T13:00:00.0;999.3209;831.8407;716.9821;114.8586;975.8045;625.7451;220.7815;404.9636;300.7843;1.0000
2020-04-06T13:00:00.0/2020-04-06T14:00:00.0;900.6066;735.8455;621.1613;114.6842;937.6171;544.4231;185.3466;359.0765;279.5775;1.0000
2020-04-06T14:00:00.0/2020-04-06T15:00:00.0;748.4568;591.3049;481.7784;109.5265;873.9835;441.6073;161.5722;280.0350;293.2816;1.0000
2020-04-06T15:00:00.0/2020-04-06T16:00:00.0;553.2709;411.7462;316.8618;94.8844;775.0809;280.0026;66.6310;213.3716;156.9521;1.0000
2020-04-06T16:00:00.0/2020-04-06T17:00:00.0;328.3804;215.4213;147.3180;68.1033;594.8831;161.7089;53.2173;108.4916;259.0074;1.0000
2020-04-06T17:00:00.0/2020-04-06T18:00:00.0;91.1740;43.4487;20.7269;22.7218;197.3248;43.4487;20.7269;22.7218;197.3248;0.8417
2020-04-06T18:00:00.0/2020-04-06T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-04-06T19:00:00.0/2020-04-06T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-04-06T20:00:00.0/2020-04-06T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-04-06T21:00:00.0/2020-04-06T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-04-06T22:00:00.0/2020-04-06T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-04-06T23:00:00.0/2020-04-07T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-04-07T00:00:00.0/2020-04-07T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-04-07T01:00:00.0/2020-04-07T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-04-07T02:00:00.0/2020-04-07T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-04-07T03:00:00.0/2020-04-07T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-04-07T04:00:00.0/2020-04-07T05:00:00.0;1.7564;0.4808;0.0489;0.4319;0.0000;0.4808;0.0489;0.4319;0.0000;0.9417
2020-04-07T05:00:00.0/2020-04-07T06:00:00.0;149.9464;81.7091;47.0243;34.6848;356.1104;81.7091;47.0243;34.6848;356.1104;0.7167
2020-04-07T06:00:00.0/2020-04-07T07:00:00.0;387.5610;272.2196;202.2433;69.9763;699.2010;272.2196;202.2433;69.9763;699.2010;1.0000
2020-04-07T07:00:00.0/2020-04-07T08:00:00.0;606.9916;468.3974;379.3271;89.0703;846.8249;466.7383;375.9886;90.7497;840.3643;1.0000
2020-04-07T08:00:00.0/2020-04-07T09:00:00.0;793.2975;639.6987;539.4263;100.2724;923.5464;409.3211;87.3892;321.9319;155.4454;1.0000
2020-04-07T09:00:00.0/2020-04-07T10:00:00.0;933.7974;769.2002;661.0090;108.1913;962.1932;532.3055;151.2821;381.0234;217.2154;1.0000
2020-04-07T10:00:00.0/2020-04-07T11:00:00.0;1018.9338;846.4836;732.1213;114.3623;976.8494;634.8967;219.7268;415.1699;292.7246;1.0000
2020-04-07T11:00:00.0/2020-04-07T12:00:00.0;1042.9257;866.6938;749.2548;117.4390;976.7165;661.8231;241.8030;420.0201;315.1238;1.0000
2020-04-07T12:00:00.0/2020-04-07T13:00:00.0;1004.1620;828.5500;711.1700;117.3801;962.7146;579.9874;153.4934;426.4939;207.6166;1.0000
2020-04-07T13:00:00.0/2020-04-07T14:00:00.0;905.3118;735.1880;621.3145;113.8735;932.5368;532.9116;167.1612;365.7504;251.2869;1.0000
2020-04-07T14:00:00.0/2020-04-07T15:00:00.0;753.1406;593.5131;487.4634;106.0497;878.5204;433.6124;147.3142;286.2982;268.4322;1.0000
2020-04-07T15:00:00.0/2020-04-07T16:00:00.0;558.0493;415.3790;323.3740;92.0050;783.7661;306.9351;109.3856;197.5495;262.9731;1.0000
2020-04-07T16:00:00.0/2020-04-07T17:00:00.0;333.3629;218.8506;151.0671;67.7835;600.8441;176.6499;74.0535;102.5964;303.1622;1.0000
2020-04-07T17:00:00.0/2020-04-07T18:00:00.0;95.8002;45.6729;22.0118;23.6611;204.9758;41.9727;14.3359;27.6368;146.6213;0.8333
2020-04-07T18:00:00.0/2020-04-07T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-04-07T19:00:00.0/2020-04-07T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-04-07T20:00:00.0/2020-04-07T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-04-07T21:00:00.0/2020-04-07T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-04-07T22:00:00.0/2020-04-07T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-04-07T23:00:00.0/2020-04-08T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-04-08T00:00:00.0/2020-04-08T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-04-08T01:00:00.0/2020-04-08T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-04-08T02:00:00.0/2020-04-08T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-04-08T03:00:00.0/2020-04-08T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-04-08T04:00:00.0/2020-04-08T05:00:00.0;2.7992;0.7828;0.0958;0.6870;2.1460;0.7828;0.0958;0.6870;2.1460;0.9250
2020-04-08T05:00:00.0/2020-04-08T06:00:00.0;157.3672;85.1866;48.4691;36.7175;355.6998;85.1866;48.4691;36.7175;355.6998;0.7167
2020-04-08T06:00:00.0/2020-04-08T07:00:00.0;394.5995;274.3273;200.3817;73.9456;680.4271;241.9710;139.1201;102.8509;499.3221;1.0000
2020-04-08T07:00:00.0/2020-04-08T08:00:00.0;613.5999;468.3625;371.9779;96.3846;821.0865;353.4263;138.3006;215.1257;307.1989;1.0000
2020-04-08T08:00:00.0/2020-04-08T09:00:00.0;799.4568;637.6406;526.3142;111.3263;893.6833;486.7988;193.2413;293.5575;329.9167;1.0000
2020-04-08T09:00:00.0/2020-04-08T10:00:00.0;939.5196;766.4756;645.6378;120.8379;933.4937;567.6772;191.6863;375.9909;277.4253;1.0000
2020-04-08T10:00:00.0/2020-04-08T11:00:00.0;1024.2609;844.4410;718.5250;125.9160;953.1530;617.9535;190.5864;427.3672;252.6420;1.0000
2020-04-08T11:00:00.0/2020-04-08T12:00:00.0;1047.9264;865.5063;738.1187;127.3877;957.0589;671.4576;255.8210;415.6366;331.7215;1.0000
2020-04-08T12:00:00.0/2020-04-08T13:00:00.0;1008.9278;827.0922;698.3072;128.7850;940.2366;645.5139;253.7113;391.8026;341.9438;1.0000
2020-04-08T13:00:00.0/2020-04-08T14:00:00.0;909.9497;731.8984;602.5797;129.3188;899.1326;565.8282;221.5966;344.2316;330.4512;1.0000
2020-04-08T14:00:00.0/2020-04-08T15:00:00.0;757.7668;588.3022;464.3676;123.9346;830.9263;439.4116;156.6745;282.7370;277.3742;1.0000
2020-04-08T15:00:00.0/2020-04-08T16:00:00.0;562.7803;409.6126;302.2602;107.3524;725.6401;259.5937;41.3887;218.2051;94.7099;1.0000
2020-04-08T16:00:00.0/2020-04-08T17:00:00.0;338.3083;214.7958;138.3280;76.4678;540.6949;138.5995;13.3744;125.2251;55.7500;1.0000
2020-04-08T17:00:00.0/2020-04-08T18:00:00.0;100.5152;45.5552;19.6480;25.9071;176.8702;43.1111;16.0428;27.0683;153.0511;0.8250
2020-04-08T18:00:00.0/2020-04-08T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-04-08T19:00:00.0/2020-04-08T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-04-08T20:00:00.0/2020-04-08T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-04-08T21:00:00.0/2020-04-08T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-04-08T22:00:00.0/2020-04-08T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
